customer_id,first_name,last_name,email,city,state,signup_date,account_status
CUST0593,Chidi,Eze,chidi.eze16@gmail.com,Lagos,Lagos,2023-11-16,Active
CUST0594,Chukwu,Adeleke,chukwu.adeleke339@yahoo.com,Ibadan,Oyo,2023-05-30,Inactive
CUST0595,Ada,Okonkwo,ada.okonkwo197@gmail.com,Lagos,Lagos,2024-01-26,Active
CUST0596,Gbenga,Ibrahim,gbenga.ibrahim395@gmail.com,Ibadan,Oyo,2023-02-04,Active
CUST0597,Yemi,Babangida,yemi.babangida399@gmail.com,Abuja,FCT,2023-11-27,Active
CUST0598,Tobi,Lawal,tobi.lawal126@yahoo.com,Port Harcourt,Rivers,2023-07-23,Active
CUST0599,Yemi,Bello,yemi.bello242@gmail.com,Ibadan,Oyo,2023-06-21,Active
CUST0600,Funmi,Okafor,funmi.okafor993@yahoo.com,Abuja,FCT,2024-05-01,Active
CUST0601,Chidi,Ibrahim,chidi.ibrahim162@gmail.com,Abuja,FCT,2023-12-13,Active
CUST0603,Uche,Obi,uche.obi825@gmail.com,Port Harcourt,Rivers,2023-01-22,Active
CUST0604,Kola,Adeleke,kola.adeleke497@gmail.com,Port Harcourt,Rivers,2024-07-09,Active
CUST0605,Tobi,Obi,tobi.obi332@gmail.com,Kano,Kano,2024-09-05,Active
CUST0606,Tunde,Nnamdi,tunde.nnamdi303@gmail.com,Lagos,Lagos,2024-04-09,Inactive
CUST0607,Titi,Okonkwo,titi.okonkwo905@yahoo.com,Abuja,FCT,2024-09-27,Active
CUST0608,Tobi,Chukwu,tobi.chukwu195@gmail.com,Kano,Kano,2024-07-18,Active
CUST0609,Femi,Abubakar,femi.abubakar114@yahoo.com,Lagos,Lagos,2023-02-14,Active
CUST0610,Ngozi,Adeyemi,ngozi.adeyemi110@gmail.com,Lagos,Lagos,2024-08-07,Active
CUST0611,Segun,Okorie,segun.okorie719@gmail.com,Kano,Kano,2023-08-15,Active
CUST0612,Blessing,Adeyemi,blessing.adeyemi672@gmail.com,Lagos,Lagos,2023-03-23,Active
CUST0613,Tobi,Adegoke,tobi.adegoke842@gmail.com,Lagos,Lagos,2024-09-23,Active
CUST0614,Obinna,Oluwole,obinna.oluwole80@gmail.com,Port Harcourt,Rivers,2023-04-10,Active
CUST0615,Yemi,Adeyemi,yemi.adeyemi539@gmail.com,Abuja,FCT,2023-07-03,Active
CUST0616,Uche,Fagbemi,uche.fagbemi367@gmail.com,Port Harcourt,Rivers,2024-03-13,Active
CUST0617,Tobi,Chukwu,tobi.chukwu517@gmail.com,Port Harcourt,Rivers,2024-09-06,Active
CUST0618,Tobi,Abubakar,tobi.abubakar866@gmail.com,Ibadan,Oyo,2024-03-16,Active
CUST0619,Ayo,Taiwo,ayo.taiwo220@gmail.com,Kano,Kano,2023-09-18,Active
CUST0620,Musa,Okafor,musa.okafor744@yahoo.com,Abuja,FCT,2023-01-17,Active
CUST0621,Funmi,Adeyemi,funmi.adeyemi877@gmail.com,Lagos,Lagos,2023-10-10,Active
CUST0622,Blessing,Fagbemi,blessing.fagbemi159@yahoo.com,Kano,Kano,2023-06-09,Active
CUST0623,Funmi,Ibrahim,funmi.ibrahim263@gmail.com,Ibadan,Oyo,2024-02-14,Active
CUST0624,Titi,Abubakar,titi.abubakar812@gmail.com,Port Harcourt,Rivers,2024-08-13,Active
CUST0625,Sade,Adeleke,sade.adeleke749@gmail.com,Kano,Kano,2023-02-27,Active
CUST0626,Obinna,Adegoke,obinna.adegoke427@gmail.com,Lagos,Lagos,2023-08-21,Active
CUST0627,Femi,Chukwu,femi.chukwu56@gmail.com,Ibadan,Oyo,2024-07-06,Active
CUST0629,Sade,Chukwu,sade.chukwu152@yahoo.com,Lagos,Lagos,2024-08-08,Active
CUST0630,Chidi,Chukwu,chidi.chukwu514@gmail.com,Abuja,FCT,2023-05-19,Active
CUST0631,Femi,Fagbemi,femi.fagbemi201@gmail.com,Abuja,FCT,2024-06-20,Active
CUST0632,Aisha,Abubakar,aisha.abubakar702@gmail.com,Lagos,Lagos,2024-11-18,Active
CUST0633,Ibrahim,Obi,ibrahim.obi609@gmail.com,Lagos,Lagos,2023-06-23,Active
CUST0634,Chioma,Nnamdi,chioma.nnamdi639@yahoo.com,Port Harcourt,Rivers,2023-08-28,Active
CUST0635,Titi,Musa,titi.musa116@gmail.com,Lagos,Lagos,2024-09-27,Active
CUST0636,Gbenga,Bello,,Lagos,Lagos,2023-08-03,Active
CUST0637,Segun,Nwosu,segun.nwosu562@gmail.com,Lagos,Lagos,2023-05-25,Active
CUST0638,Ayo,Lawal,ayo.lawal45@yahoo.com,Lagos,Lagos,2023-07-25,Active
CUST0639,Chukwu,Okafor,chukwu.okafor69@gmail.com,Lagos,Lagos,2024-11-06,Active
CUST0640,Nkechi,Chukwu,nkechi.chukwu237@gmail.com,Lagos,Lagos,2023-04-12,Active
CUST0641,Tobi,Musa,tobi.musa191@yahoo.com,Ibadan,Oyo,2024-07-28,Active
CUST0642,Blessing,Lawal,blessing.lawal313@gmail.com,Lagos,Lagos,2023-06-10,Inactive
CUST0643,Femi,Oluwole,femi.oluwole242@gmail.com,Abuja,FCT,2023-10-10,Active
CUST0644,Oluwaseun,Okafor,oluwaseun.okafor967@gmail.com,Ibadan,Oyo,2023-06-05,Active
CUST0645,Chidi,Chukwu,chidi.chukwu534@gmail.com,Kano,Kano,2024-10-02,Active
CUST0646,Tunde,Adegoke,tunde.adegoke994@gmail.com,Lagos,Lagos,2024-04-04,Active
CUST0647,Ayo,Taiwo,ayo.taiwo701@gmail.com,Kano,Kano,2023-11-13,Active
CUST0648,Blessing,Eze,blessing.eze672@gmail.com,Abuja,FCT,2023-11-22,Inactive
CUST0649,Obinna,Eze,obinna.eze745@yahoo.com,Lagos,Lagos,2024-02-28,Active
CUST0650,Blessing,Nwosu,blessing.nwosu156@gmail.com,Abuja,FCT,2023-07-09,Inactive
CUST0651,Dayo,Ibrahim,dayo.ibrahim611@yahoo.com,Kano,Kano,2024-01-03,Inactive
CUST0652,Nkechi,Okorie,nkechi.okorie481@gmail.com,Lagos,Lagos,2024-02-01,Active
CUST0653,Funmi,Adeleke,,Lagos,Lagos,2023-10-04,Active
CUST0654,Yemi,Adeyemi,yemi.adeyemi68@yahoo.com,Port Harcourt,Rivers,2024-03-25,Active
CUST0655,Nkechi,Nnamdi,nkechi.nnamdi909@yahoo.com,Kano,Kano,2023-02-12,Active
CUST0656,Musa,Okorie,musa.okorie962@gmail.com,Port Harcourt,Rivers,2024-06-21,Active
CUST0657,Chukwu,Nnamdi,chukwu.nnamdi847@gmail.com,Abuja,FCT,2023-09-09,Active
CUST0658,Ngozi,Taiwo,ngozi.taiwo397@gmail.com,Ibadan,Oyo,2023-02-20,Active
CUST0659,Sade,Oluwole,sade.oluwole473@yahoo.com,Abuja,FCT,2023-02-25,Active
CUST0660,Femi,Nnamdi,femi.nnamdi93@gmail.com,Abuja,FCT,2024-08-22,Active
CUST0661,Ibrahim,Nnamdi,ibrahim.nnamdi26@yahoo.com,Abuja,FCT,2023-07-26,Active
CUST0662,Gbenga,Okonkwo,gbenga.okonkwo736@gmail.com,Lagos,Lagos,2024-04-05,Active
CUST0663,Musa,Lawal,musa.lawal627@gmail.com,Abuja,FCT,2024-01-25,Inactive
CUST0664,Ayo,Eze,ayo.eze167@gmail.com,Ibadan,Oyo,2023-02-22,Active
CUST0665,Chukwu,Oluwole,chukwu.oluwole642@yahoo.com,Port Harcourt,Rivers,2023-07-27,Inactive
CUST0666,Ada,Babangida,ada.babangida557@gmail.com,Lagos,Lagos,2024-05-20,Active
CUST0667,Chukwu,Adegoke,chukwu.adegoke453@yahoo.com,Kano,Kano,2023-09-08,Active
CUST0668,Tobi,Adeyemi,tobi.adeyemi51@yahoo.com,Kano,Kano,2023-12-24,Inactive
CUST0669,Obinna,Okorie,obinna.okorie306@gmail.com,Kano,Kano,2023-04-22,Active
CUST0670,Sade,Okorie,sade.okorie677@gmail.com,Lagos,Lagos,2024-07-29,Active
CUST0671,Fatima,Adeleke,fatima.adeleke96@gmail.com,Port Harcourt,Rivers,2024-01-24,Active
CUST0672,Chidi,Oluwole,chidi.oluwole483@yahoo.com,Port Harcourt,Rivers,2023-10-09,Active
CUST0673,Gbenga,Adeyemi,gbenga.adeyemi627@yahoo.com,Abuja,FCT,2024-10-06,Active
CUST0674,Gbenga,Okorie,gbenga.okorie957@gmail.com,Abuja,FCT,2024-03-13,Active
CUST0675,Ayo,Okorie,ayo.okorie363@gmail.com,Lagos,Lagos,2024-05-23,Active
CUST0676,Chioma,Okonkwo,chioma.okonkwo905@gmail.com,Abuja,FCT,2023-07-18,Inactive
CUST0677,Chioma,Bello,chioma.bello756@gmail.com,Abuja,FCT,2024-02-29,Active
CUST0678,Chioma,Adeyemi,chioma.adeyemi12@gmail.com,Lagos,Lagos,2023-09-18,Active
CUST0679,Tobi,Abubakar,tobi.abubakar786@yahoo.com,Lagos,Lagos,2023-12-16,Active
CUST0680,Emeka,Okonkwo,emeka.okonkwo199@gmail.com,Kano,Kano,2024-11-19,Active
CUST0681,Femi,Eze,femi.eze494@yahoo.com,Port Harcourt,Rivers,2024-07-03,Active
CUST0682,Aisha,Adeleke,aisha.adeleke856@gmail.com,Port Harcourt,Rivers,2024-11-25,Active
CUST0683,Ayo,Abubakar,ayo.abubakar819@gmail.com,Lagos,Lagos,2023-03-09,Active
CUST0684,Ibrahim,Chukwu,ibrahim.chukwu642@gmail.com,Port Harcourt,Rivers,2024-09-12,Active
CUST0685,Chioma,Oluwole,chioma.oluwole723@gmail.com,Lagos,Lagos,2023-10-06,Active
CUST0686,Fatima,Nnamdi,fatima.nnamdi850@gmail.com,Ibadan,Oyo,2023-11-06,Active
CUST0687,Uche,Adeyemi,uche.adeyemi936@yahoo.com,Port Harcourt,Rivers,2024-05-09,Active
CUST0688,Blessing,Babangida,blessing.babangida751@gmail.com,Lagos,Lagos,2023-12-02,Active
CUST0689,Segun,Eze,segun.eze211@gmail.com,Port Harcourt,Rivers,2024-06-18,Active
CUST0690,Lola,Okorie,lola.okorie893@yahoo.com,Ibadan,Oyo,2023-02-17,Active
CUST0691,Uche,Oluwole,uche.oluwole655@gmail.com,Lagos,Lagos,2023-07-17,Active
CUST0692,Chukwu,Bello,chukwu.bello280@yahoo.com,Lagos,Lagos,2023-01-16,Active
CUST0693,Yemi,Taiwo,yemi.taiwo359@gmail.com,Abuja,FCT,2023-10-18,Active
CUST0694,Dayo,Abubakar,dayo.abubakar554@gmail.com,Lagos,Lagos,2024-04-27,Active
CUST0695,Ngozi,Musa,ngozi.musa437@gmail.com,Lagos,Lagos,2024-08-29,Active
CUST0696,Dayo,Obi,dayo.obi320@gmail.com,Kano,Kano,2024-11-17,Active
CUST0697,Uche,Nnamdi,uche.nnamdi582@yahoo.com,Ibadan,Oyo,2024-04-24,Active
CUST0698,Gbenga,Nnamdi,gbenga.nnamdi482@yahoo.com,Kano,Kano,2024-09-23,Active
CUST0699,Gbenga,Abubakar,gbenga.abubakar808@gmail.com,Abuja,FCT,2024-05-14,Inactive
CUST0700,Ada,Nnamdi,ada.nnamdi867@yahoo.com,Lagos,Lagos,2024-09-10,Active
CUST0701,Obinna,Bello,obinna.bello334@gmail.com,Lagos,Lagos,2023-11-06,Active
CUST0702,Funmi,Okorie,funmi.okorie250@gmail.com,Kano,Kano,2024-01-29,Inactive
CUST0703,Ayo,Adegoke,ayo.adegoke804@gmail.com,Port Harcourt,Rivers,2023-12-17,Active
CUST0704,Lola,Musa,lola.musa758@gmail.com,Lagos,Lagos,2024-05-13,Active
CUST0705,Tobi,Bello,tobi.bello842@gmail.com,Abuja,FCT,2024-02-20,Inactive
CUST0706,Dayo,Chukwu,dayo.chukwu336@gmail.com,Kano,Kano,2023-04-03,Active
CUST0707,Oluwaseun,Okafor,oluwaseun.okafor776@yahoo.com,Ibadan,Oyo,2024-06-28,Active
CUST0708,Lola,Abubakar,lola.abubakar307@gmail.com,Lagos,Lagos,2023-11-08,Active
CUST0709,Blessing,Obi,blessing.obi92@gmail.com,Port Harcourt,Rivers,2024-06-06,Active
CUST0710,Ngozi,Obi,ngozi.obi923@gmail.com,Ibadan,Oyo,2024-07-27,Active
CUST0711,Sade,Okafor,sade.okafor241@gmail.com,Lagos,Lagos,2024-10-02,Active
CUST0712,Aisha,Taiwo,aisha.taiwo217@gmail.com,Abuja,FCT,2023-07-12,Active
CUST0713,Tunde,Oluwole,tunde.oluwole894@gmail.com,Port Harcourt,Rivers,2023-03-15,Active
CUST0714,Ada,Adegoke,ada.adegoke999@gmail.com,Port Harcourt,Rivers,2024-10-19,Active
CUST0715,Gbenga,Okorie,gbenga.okorie953@gmail.com,Ibadan,Oyo,2024-06-05,Active
CUST0716,Funmi,Okonkwo,funmi.okonkwo435@gmail.com,Abuja,FCT,2023-08-31,Active
CUST0717,Tobi,Fagbemi,tobi.fagbemi376@yahoo.com,Abuja,FCT,2024-05-09,Active
CUST0718,Gbenga,Musa,gbenga.musa146@gmail.com,Kano,Kano,2023-10-14,Active
CUST0719,Dayo,Musa,dayo.musa252@gmail.com,Abuja,FCT,2024-11-15,Inactive
CUST0720,Oluwaseun,Abubakar,oluwaseun.abubakar548@gmail.com,Kano,Kano,2024-06-08,Active
CUST0721,Chioma,Oluwole,chioma.oluwole297@yahoo.com,Abuja,FCT,2024-09-03,Active
CUST0722,Ada,Fagbemi,ada.fagbemi174@gmail.com,Lagos,Lagos,2023-10-26,Active
CUST0723,Ada,Musa,ada.musa130@gmail.com,Lagos,Lagos,2023-10-12,Active
CUST0724,Nkechi,Nwosu,nkechi.nwosu15@gmail.com,Lagos,Lagos,2024-08-28,Active
CUST0725,Chioma,Okonkwo,chioma.okonkwo268@gmail.com,Abuja,FCT,2023-07-05,Active
CUST0726,Chidi,Eze,chidi.eze610@gmail.com,Lagos,Lagos,2024-05-22,Active
CUST0727,Funmi,Nnamdi,funmi.nnamdi744@gmail.com,Port Harcourt,Rivers,2023-12-20,Inactive
CUST0153,Nkechi,Eze,nkechi.eze580@gmail.com,Lagos,Lagos,2024-10-10,Active
CUST0728,Amaka,Adeleke,amaka.adeleke172@gmail.com,Port Harcourt,Rivers,2024-05-02,Active
CUST0729,Lola,Chukwu,lola.chukwu486@yahoo.com,Lagos,Lagos,2024-03-21,Inactive
CUST0730,Ibrahim,Lawal,ibrahim.lawal700@gmail.com,Abuja,FCT,2024-06-28,Active
CUST0731,Femi,Nwosu,femi.nwosu344@yahoo.com,Kano,Kano,2023-09-19,Active
CUST0732,Lola,Ibrahim,lola.ibrahim752@gmail.com,Abuja,FCT,2024-06-16,Active
CUST0733,Emeka,Okafor,emeka.okafor852@yahoo.com,Lagos,Lagos,2024-06-21,Active
CUST0735,Femi,Bello,femi.bello726@gmail.com,Ibadan,Oyo,2024-09-11,Active
CUST0736,Gbenga,Okonkwo,gbenga.okonkwo260@yahoo.com,Ibadan,Oyo,2023-03-19,Active
CUST0737,Gbenga,Abubakar,gbenga.abubakar264@yahoo.com,Port Harcourt,Rivers,2023-03-05,Active
CUST0738,Kola,Nwosu,kola.nwosu183@gmail.com,Ibadan,Oyo,2023-07-25,Active
CUST0739,Amaka,Eze,amaka.eze554@gmail.com,Kano,Kano,2024-10-20,Active
CUST0740,Amaka,Adeleke,amaka.adeleke75@yahoo.com,Port Harcourt,Rivers,2024-04-01,Inactive
CUST0741,Femi,Okafor,femi.okafor956@yahoo.com,Lagos,Lagos,2023-06-05,Active
CUST0742,Segun,Babangida,segun.babangida490@gmail.com,Kano,Kano,2023-03-13,Active
CUST0743,Gbenga,Babangida,gbenga.babangida125@gmail.com,Abuja,FCT,2024-01-03,Active
CUST0744,Femi,Musa,femi.musa375@gmail.com,Abuja,FCT,2023-03-24,Active
CUST0745,Bisi,Taiwo,bisi.taiwo41@gmail.com,Kano,Kano,2023-11-03,Active
CUST0746,Fatima,Babangida,fatima.babangida87@gmail.com,Kano,Kano,2023-07-14,Active
CUST0747,Ayo,Ibrahim,ayo.ibrahim501@gmail.com,Lagos,Lagos,2024-10-20,Active
CUST0748,Chioma,Nnamdi,chioma.nnamdi990@gmail.com,Ibadan,Oyo,2023-02-27,Active
CUST0749,Yemi,Lawal,yemi.lawal470@gmail.com,Abuja,FCT,2024-07-03,Active
CUST0750,Ngozi,Eze,ngozi.eze501@gmail.com,Ibadan,Oyo,2024-09-25,Inactive
CUST0751,Femi,Adeleke,femi.adeleke927@gmail.com,Lagos,Lagos,2024-04-12,Active
CUST0752,Obinna,Bello,obinna.bello117@gmail.com,Lagos,Lagos,2023-08-14,Inactive
CUST0753,Chioma,Chukwu,chioma.chukwu333@yahoo.com,Abuja,FCT,2024-07-12,Active
CUST0754,Ayo,Okonkwo,ayo.okonkwo344@yahoo.com,Port Harcourt,Rivers,2024-03-01,Active
CUST0755,Chukwu,Ibrahim,chukwu.ibrahim948@gmail.com,Kano,Kano,2024-10-09,Active
CUST0756,Ada,Musa,ada.musa7@yahoo.com,Lagos,Lagos,2024-10-29,Active
CUST0757,Chioma,Babangida,chioma.babangida709@yahoo.com,Abuja,FCT,2023-10-05,Active
CUST0758,Bisi,Okorie,bisi.okorie709@yahoo.com,Lagos,Lagos,2024-05-26,Active
CUST0759,Chioma,Oluwole,chioma.oluwole357@gmail.com,Kano,Kano,2023-07-16,Active
CUST0760,Nkechi,Taiwo,nkechi.taiwo520@yahoo.com,Kano,Kano,2024-11-06,Active
CUST0761,Chioma,Eze,chioma.eze702@gmail.com,Lagos,Lagos,2024-05-24,Active
CUST0762,Ngozi,Obi,ngozi.obi292@yahoo.com,Ibadan,Oyo,2024-09-23,Active
CUST0763,Titi,Adeleke,titi.adeleke948@gmail.com,Lagos,Lagos,2023-01-30,Active
CUST0764,Funmi,Nnamdi,funmi.nnamdi607@gmail.com,Lagos,Lagos,2024-11-24,Active
CUST0765,Ibrahim,Ibrahim,ibrahim.ibrahim101@yahoo.com,Port Harcourt,Rivers,2023-07-24,Active
CUST0766,Ayo,Babangida,ayo.babangida56@gmail.com,Lagos,Lagos,2024-09-16,Active
CUST0767,Chukwu,Adeyemi,chukwu.adeyemi648@gmail.com,Abuja,FCT,2023-12-10,Active
CUST0768,Amaka,Nnamdi,amaka.nnamdi470@gmail.com,Lagos,Lagos,2023-08-14,Active
CUST0019,Uche,Taiwo,uche.taiwo785@yahoo.com,Port Harcourt,Rivers,2024-07-16,Active
CUST0769,Chioma,Okorie,chioma.okorie928@yahoo.com,Lagos,Lagos,2023-08-24,Active
CUST0770,Yemi,Fagbemi,yemi.fagbemi485@gmail.com,Abuja,FCT,2024-03-14,Active
CUST0771,Aisha,Fagbemi,aisha.fagbemi228@gmail.com,Lagos,Lagos,2023-06-02,Active
CUST0772,Ngozi,Adeleke,ngozi.adeleke482@gmail.com,Abuja,FCT,2024-03-11,Active
CUST0773,Gbenga,Bello,gbenga.bello464@gmail.com,Port Harcourt,Rivers,2023-01-13,Active
CUST0774,Tunde,Obi,tunde.obi303@yahoo.com,Ibadan,Oyo,2023-01-17,Active
CUST0775,Chukwu,Fagbemi,chukwu.fagbemi766@gmail.com,Lagos,Lagos,2024-04-19,Active
CUST0776,Chioma,Obi,chioma.obi642@gmail.com,Abuja,FCT,2024-10-04,Inactive
CUST0777,Sade,Adegoke,sade.adegoke771@yahoo.com,Abuja,FCT,2024-07-09,Active
CUST0778,Chidi,Okorie,chidi.okorie902@gmail.com,Port Harcourt,Rivers,2024-06-11,Active
CUST0779,Amaka,Chukwu,amaka.chukwu375@gmail.com,Ibadan,Oyo,2024-01-11,Active
CUST0780,Uche,Adeyemi,uche.adeyemi142@gmail.com,Kano,Kano,2023-04-27,Active
CUST0781,Uche,Ibrahim,uche.ibrahim329@gmail.com,Port Harcourt,Rivers,2024-11-27,Active
CUST0782,Fatima,Nnamdi,fatima.nnamdi498@gmail.com,Lagos,Lagos,2024-04-26,Active
CUST0783,Oluwaseun,Oluwole,oluwaseun.oluwole463@gmail.com,Port Harcourt,Rivers,2023-03-09,Active
CUST0784,Musa,Okonkwo,musa.okonkwo296@gmail.com,Lagos,Lagos,2023-06-18,Active
CUST0785,Tunde,Adeyemi,,Lagos,Lagos,2024-03-02,Active
CUST0786,Ada,Obi,ada.obi431@gmail.com,Ibadan,Oyo,2023-10-26,Active
CUST0787,Funmi,Lawal,funmi.lawal661@gmail.com,Ibadan,Oyo,2024-11-02,Active
CUST0788,Lola,Lawal,lola.lawal863@gmail.com,Abuja,FCT,2024-08-03,Active
CUST0789,Kola,Ibrahim,kola.ibrahim496@gmail.com,Lagos,Lagos,2023-02-18,Active
CUST0790,Bisi,Okorie,bisi.okorie947@yahoo.com,Abuja,FCT,2023-07-06,Active
CUST0791,Amaka,Adeleke,amaka.adeleke325@gmail.com,Lagos,Lagos,2024-01-14,Active
CUST0792,Lola,Abubakar,lola.abubakar353@yahoo.com,Port Harcourt,Rivers,2023-06-16,Active
CUST0793,Musa,Babangida,musa.babangida787@yahoo.com,Ibadan,Oyo,2023-11-24,Active
CUST0794,Sade,Babangida,sade.babangida918@yahoo.com,Kano,Kano,2024-08-10,Active
CUST0795,Amaka,Babangida,amaka.babangida922@yahoo.com,Lagos,Lagos,2023-04-30,Active
CUST0796,Funmi,Nnamdi,funmi.nnamdi366@yahoo.com,Kano,Kano,2024-10-18,Active
CUST0809,Aisha,Obi,aisha.obi50@yahoo.com,Lagos,Lagos,2023-03-20,Active
CUST0810,Amaka,Okorie,amaka.okorie771@yahoo.com,Lagos,Lagos,2023-11-20,Active
CUST0811,Kola,Obi,kola.obi99@gmail.com,Port Harcourt,Rivers,2023-05-28,Inactive
CUST0812,Uche,Babangida,uche.babangida422@gmail.com,Lagos,Lagos,2023-04-15,Active
CUST0813,Yemi,Taiwo,yemi.taiwo629@gmail.com,Lagos,Lagos,2024-06-28,Active
CUST0814,Amaka,Adegoke,amaka.adegoke472@gmail.com,Port Harcourt,Rivers,2023-05-15,Active
CUST0815,Gbenga,Obi,gbenga.obi143@gmail.com,Lagos,Lagos,2024-09-03,Active
CUST0816,Sade,Okafor,sade.okafor763@gmail.com,Lagos,Lagos,2023-05-26,Active
CUST0005,Tobi,Bello,tobi.bello997@gmail.com,Port Harcourt,Rivers,2023-10-28,Active
CUST0006,Fatima,Fagbemi,fatima.fagbemi197@gmail.com,Ibadan,Oyo,2023-08-22,Active
CUST0007,Nkechi,Bello,nkechi.bello390@yahoo.com,Ibadan,Oyo,2024-01-09,Active
CUST0008,Kola,Musa,kola.musa624@gmail.com,Lagos,Lagos,2023-09-08,Active
CUST0009,Blessing,Taiwo,blessing.taiwo225@gmail.com,Lagos,Lagos,2023-02-27,Active
CUST0010,Musa,Nwosu,musa.nwosu68@yahoo.com,Port Harcourt,Rivers,2023-11-19,Active
CUST0011,Blessing,Nnamdi,blessing.nnamdi147@yahoo.com,Abuja,FCT,2024-07-28,Active
CUST0012,Musa,Obi,musa.obi225@gmail.com,Ibadan,Oyo,2024-05-20,Active
CUST0013,Tunde,Okonkwo,tunde.okonkwo812@gmail.com,Ibadan,Oyo,2024-01-30,Active
CUST0014,Tobi,Okafor,tobi.okafor697@gmail.com,Abuja,FCT,2024-07-03,Active
CUST0817,Tunde,Musa,tunde.musa436@gmail.com,Lagos,Lagos,2023-03-21,Inactive
CUST0818,Ngozi,Adeyemi,ngozi.adeyemi111@yahoo.com,Port Harcourt,Rivers,2024-08-30,Inactive
CUST0819,Ngozi,Musa,ngozi.musa309@gmail.com,Ibadan,Oyo,2023-05-07,Active
CUST0820,Yemi,Okonkwo,yemi.okonkwo687@gmail.com,Kano,Kano,2023-10-12,Active
CUST0821,Nkechi,Lawal,nkechi.lawal800@gmail.com,Abuja,FCT,2024-08-06,Inactive
CUST0822,Gbenga,Adeyemi,gbenga.adeyemi988@yahoo.com,Abuja,FCT,2024-07-04,Inactive
CUST0823,Blessing,Lawal,blessing.lawal872@gmail.com,Ibadan,Oyo,2024-08-26,Active
CUST0824,Fatima,Chukwu,fatima.chukwu435@yahoo.com,Lagos,Lagos,2023-04-26,Active
CUST0825,Amaka,Lawal,amaka.lawal140@gmail.com,Lagos,Lagos,2023-10-23,Active
CUST0826,Ada,Bello,ada.bello395@yahoo.com,Lagos,Lagos,2023-11-16,Active
CUST0827,Aisha,Oluwole,aisha.oluwole876@gmail.com,Lagos,Lagos,2024-05-02,Active
CUST0734,Titi,Oluwole,,Abuja,FCT,2023-04-05,Inactive
CUST0839,Nkechi,Okonkwo,nkechi.okonkwo519@yahoo.com,Abuja,FCT,2024-08-28,Active
CUST0840,Sade,Abubakar,sade.abubakar63@yahoo.com,Port Harcourt,Rivers,2024-01-11,Active
CUST0841,Oluwaseun,Abubakar,oluwaseun.abubakar390@yahoo.com,Lagos,Lagos,2024-01-01,Active
CUST0842,Funmi,Ibrahim,funmi.ibrahim664@gmail.com,Kano,Kano,2023-03-09,Active
CUST0843,Emeka,Taiwo,emeka.taiwo334@yahoo.com,Lagos,Lagos,2024-03-08,Active
CUST0844,Gbenga,Babangida,gbenga.babangida603@yahoo.com,Lagos,Lagos,2024-08-07,Active
CUST0845,Ada,Bello,ada.bello708@gmail.com,Lagos,Lagos,2024-05-29,Active
CUST0846,Dayo,Oluwole,dayo.oluwole373@gmail.com,Lagos,Lagos,2024-10-12,Active
CUST0847,Tobi,Adeyemi,tobi.adeyemi295@yahoo.com,Port Harcourt,Rivers,2024-08-10,Active
CUST0848,Chidi,Fagbemi,chidi.fagbemi98@gmail.com,Kano,Kano,2024-08-03,Active
CUST0849,Fatima,Musa,fatima.musa668@gmail.com,Abuja,FCT,2023-11-04,Active
CUST0020,Aisha,Adeyemi,aisha.adeyemi952@gmail.com,Ibadan,Oyo,2023-07-25,Active
CUST0021,Femi,Obi,femi.obi449@gmail.com,Ibadan,Oyo,2023-09-11,Active
CUST0022,Tobi,Ibrahim,tobi.ibrahim603@yahoo.com,Lagos,Lagos,2024-10-08,Inactive
CUST0023,Nkechi,Abubakar,nkechi.abubakar73@gmail.com,Ibadan,Oyo,2024-05-12,Active
CUST0024,Oluwaseun,Fagbemi,oluwaseun.fagbemi591@gmail.com,Port Harcourt,Rivers,2024-02-21,Active
CUST0025,Fatima,Adegoke,fatima.adegoke421@gmail.com,Kano,Kano,2024-11-20,Active
CUST0026,Titi,Abubakar,titi.abubakar820@gmail.com,Lagos,Lagos,2023-07-14,Active
CUST0027,Kola,Nnamdi,kola.nnamdi256@gmail.com,Abuja,FCT,2024-07-17,Active
CUST0028,Blessing,Ibrahim,blessing.ibrahim171@gmail.com,Ibadan,Oyo,2024-02-15,Active
CUST0029,Musa,Nwosu,musa.nwosu949@gmail.com,Abuja,FCT,2024-03-09,Active
CUST0030,Sade,Adeyemi,sade.adeyemi992@yahoo.com,Lagos,Lagos,2023-03-04,Active
CUST0031,Ada,Lawal,ada.lawal942@gmail.com,Lagos,Lagos,2024-06-04,Active
CUST0032,Chidi,Ibrahim,chidi.ibrahim414@yahoo.com,Lagos,Lagos,2023-09-10,Active
CUST0033,Aisha,Fagbemi,aisha.fagbemi579@gmail.com,Kano,Kano,2023-07-29,Active
CUST0034,Musa,Eze,musa.eze688@gmail.com,Lagos,Lagos,2023-03-16,Inactive
CUST0035,Amaka,Musa,amaka.musa551@yahoo.com,Ibadan,Oyo,2023-12-24,Active
CUST0036,Bisi,Nnamdi,bisi.nnamdi854@gmail.com,Abuja,FCT,2024-10-31,Active
CUST0037,Amaka,Eze,amaka.eze271@yahoo.com,Ibadan,Oyo,2024-07-20,Active
CUST0038,Gbenga,Abubakar,gbenga.abubakar209@gmail.com,Kano,Kano,2024-06-01,Active
CUST0039,Aisha,Nwosu,aisha.nwosu46@yahoo.com,Lagos,Lagos,2024-10-14,Active
